"rows.list[[i]]","PHYLLO09","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29","PHYLLO30"
"Pseudomonas",489.427607216987,872.098829944453,552.376661604219,1168.41676613163,1720.73215844745,1141.95373439499
"Pseudonocardia",0,6.67763269482736,3.42559169987113,10.0521685345333,0,7.15958454166136
"X.Pseudonocardiaceae.",0,18.0296082760339,10.2767750996134,12.4173846603058,0,8.9494806770767
"Pseudoramibacter",0,0,0,0,0,0
"Pseudovibrio",0,0.667763269482736,0.856397924967782,3.5478241886588,0,2.68484420312301
"Pseudoxanthomonas",0,0,2.56919377490335,0,0,0
"Pseudozyma",5.20667667252114,3.33881634741368,4.28198962483891,2.36521612577253,29.9257766686512,6.26463647395369
"Psychrobacter",0,7.3453959643101,11.1331730245812,17.1478169118508,0,12.5292729479074
"Psychroflexus",0,0,0,0,0,0
"Psychromonas",0,0,0.856397924967782,0,0,0
"Puccinia",0,10.6842123117238,3.42559169987113,15.9652088489646,20.9480436680559,15.2141171510304
"X.Pucciniales.",0,1.33552653896547,0,0.591304031443133,5.98515533373025,1.78989613541534
"Punctularia",0,0,0,0,0,0
"Pusillimonas",0,0,0,0,0,0
"Pyramidobacter",0,0,0,0.591304031443133,0,0
"Pyrenophora",20.8267066900846,43.4046125163778,52.2402734230347,19.5130330376234,74.8144416716281,25.9534939635224
"Pyrobaculum",0,0,0,0,0,0
"Pyrococcus",0,0,0,0,2.99257766686512,0
"Pyronema",0,0,0,0.591304031443133,0,0
"Pythium",0,0,0,0,0,0
"Rahnella",0,0,0,0,0,0
"Ralstonia",0,0,0,5.32173628298819,0,3.57979227083068
"Ramlibacter",0,15.3585551981029,8.56397924967782,22.469553194839,0,17.0040132864457
"Raoultella",0,0,0.856397924967782,0,0,0
"Raphidiopsis",0,0,0,0.591304031443133,0,0
"X.Reduviidae.",0,0,0,0,0,0
"Reinekea",0,0,0,0,0,0
"Renibacterium",0,2.67105307793094,3.42559169987113,0.591304031443133,2.99257766686512,0.89494806770767
"Reticulomyxa",0,0,0,0,0,0
"X.Retroviridae.",0,0,0,0,0,0
"X.Rhabditida.",0,0,0,0,0,0
"Rheinheimera",0,0,1.71279584993556,0,0,0
"Rhipicephalus",0,0,0,0,0,0
"X.Rhizobiaceae.",0,194.319111419476,145.587647244523,720.799614329179,50.8738203367071,553.07790584334
"X.Rhizobiales.",0,368.60532475447,361.399924336404,550.504053273556,0,417.045799551774
"Rhizobium",0,33.3881634741368,41.1071003984535,131.269494980375,0,99.3392355155514
"Rhizoctonia",0,0.667763269482736,0,0,0,0
"Rhizophagus",0,2.00328980844821,0.856397924967782,0,2.99257766686512,0
"Rhizopus",0,2.67105307793094,1.71279584993556,0,2.99257766686512,0
"Rhodanobacter",0,0,0,0,0,0
"Rhodnius",0,0,0,0,0,0
"Rhodobacter",0,2.67105307793094,0.856397924967782,1.7739120943294,0,1.78989613541534
"X.Rhodobacteraceae.",10.4133533450423,142.901339669306,139.592861769748,106.434725659764,119.703106674605,98.4442874478437
"X.Rhodobacterales.",0,6.00986942534462,3.42559169987113,5.91304031443133,0,4.47474033853835
"Rhodococcus",0,30.0493471267231,41.1071003984535,10.0521685345333,0,7.15958454166136
"X.Rhodocyclaceae.",0,0,0,0,0,0
"Rhodoferax",0,0,0.856397924967782,0.591304031443133,0,0
"Rhodomicrobium",0,0,0,1.18260806288627,2.99257766686512,1.78989613541534
"Rhodonellum",0,0.667763269482736,0,2.36521612577253,2.99257766686512,1.78989613541534
"Rhodopirellula",0,1.33552653896547,9.4203771746456,4.73043225154506,0,3.57979227083068
"Rhodopseudomonas",0,4.67434288637915,3.42559169987113,6.50434434587446,0,5.36968840624602
"X.Rhodospirillaceae.",20.8267066900846,60.766457522929,41.1071003984535,52.6260587984388,44.8886650029769,46.5372995207988
"X.Rhodospirillales.",0,9.34868577275831,11.1331730245812,15.3739048175214,0,11.6343248801997
"Rhodospirillum",0,5.34210615586189,0,2.36521612577253,0,1.78989613541534
"Rhodosporidium",0,0,0,0,0,0
"X.Rhodothermaceae.",0,0,0,0,0,0
"Rhodothermus",0,2.00328980844821,5.13838754980669,1.18260806288627,0,0.89494806770767
"Rhodotorula",0,0,0,0,0,0
"Rhodovulum",0,2.00328980844821,0.856397924967782,1.18260806288627,0,0.89494806770767
"Richelia",0,0,1.71279584993556,0,0,0
"Rickettsia",0,0,0,0,0,0
"Rickettsiella",0,0,0,0,0,0
"Riemerella",0,14.6907919286202,0,2.95652015721566,0,1.78989613541534
"Riptortus",0,0,0,0,0,0
"Rivularia",0,0.667763269482736,0.856397924967782,0.591304031443133,0,0
"X.Rivulariaceae.",0,0,0.856397924967782,0,0,0
"Robiginitalea",0,1.33552653896547,0,0.591304031443133,0,0
"Roseburia",0,0.667763269482736,1.71279584993556,2.36521612577253,2.99257766686512,1.78989613541534
"Roseibacterium",0,0,0,0.591304031443133,0,0
"Roseibium",0,0,0.856397924967782,1.18260806288627,0,0.89494806770767
"Roseiflexus",0,4.67434288637915,15.4151626494201,18.9217290061802,11.9703106674605,16.1090652187381
"Roseivivax",0,1.33552653896547,0,0.591304031443133,0,0
"Rosenbergiella",0,0,0,0,0,0
"Roseobacter",0,1.33552653896547,4.28198962483891,2.36521612577253,2.99257766686512,1.78989613541534
"Roseomonas",0,12.687502120172,5.99478547477447,2.36521612577253,8.97773300059537,3.57979227083068
"Roseovarius",0,0,1.71279584993556,0,0,0
"Rothia",0,0,0,0,0,0
"Rubellimicrobium",15.6200300175634,43.4046125163778,52.2402734230347,48.4869305783369,32.9183543355164,41.1676111145528
"Rubidibacter",0,0,0,0,0,0
"Rubrivivax",0,0,0,2.95652015721566,0,1.78989613541534
"Rubrobacter",166.613653520677,719.181041232907,1127.0196692576,733.216998989484,556.619446036913,638.097972275569
"Ruegeria",0,0,0,0,0,0
"Ruminiclostridium",0,2.00328980844821,4.28198962483891,3.5478241886588,5.98515533373025,3.57979227083068
"X.Ruminococcaceae.",5.20667667252114,1.33552653896547,1.71279584993556,1.18260806288627,5.98515533373025,1.78989613541534
"Ruminococcus",0,2.67105307793094,0,4.13912822010193,0,3.57979227083068
"Runella",0,6.00986942534462,0,7.09564837731759,0,5.36968840624602
"Saccharomonospora",0,9.34868577275831,11.1331730245812,11.8260806288627,5.98515533373025,9.84442874478437
"Saccharomyces",15.6200300175634,3.33881634741368,0,0.591304031443133,0,0
"X.Saccharomycetaceae.",0,0,0,0,0,0
"X.Saccharomycetales.",0,0,0,0,0,0
"Saccharophagus",0,0,0,1.18260806288627,0,0.89494806770767
"Saccharopolyspora",0,2.00328980844821,4.28198962483891,2.36521612577253,0,1.78989613541534
"Saccharothrix",0,1.33552653896547,2.56919377490335,3.5478241886588,0,2.68484420312301
"Sagittula",0,0,3.42559169987113,0.591304031443133,0,0
"Salimicrobium",0,0,0,1.18260806288627,0,0.89494806770767
"Salinibacter",0,1.33552653896547,0.856397924967782,0,0,0
"Salinibacterium",0,1.33552653896547,0,0,0,0
"Salinisphaera",0,0,0.856397924967782,1.7739120943294,0,1.78989613541534
"Salinispora",0,3.33881634741368,2.56919377490335,2.36521612577253,0,1.78989613541534
"Salipiger",0,2.00328980844821,0,0.591304031443133,0,0
"Salmonella",0,7.3453959643101,54.809467197938,0,0,0
"Sanguibacter",0,0,0,0,0,0
"Saprospira",0,0.667763269482736,0.856397924967782,0,0,0
"Scardovia",0,0.667763269482736,0.856397924967782,0,0,0
"Schistosoma",0,0.667763269482736,0,0,0,0
"Schizophyllum",0,0,0,0,0,0
"Schizosaccharomyces",0,0.667763269482736,0,0,0,0
"Sclerotinia",0,0,0,0,0,0
"X.Sclerotiniaceae.",0,0,0,0,0,0
"Sebaldella",5.20667667252114,0,0.856397924967782,0.591304031443133,0,0
"Segniliparus",0,0,0,0,0,0
"X.Selenomonadales.",0,0,0,1.18260806288627,0,0.89494806770767
"Selenomonas",0,0,0.856397924967782,0,0,0
"Serinicoccus",0,1.33552653896547,0,0,0,0
"Serpula",0,0,0,0,0,0
"Serratia",0,1.33552653896547,13.7023667994845,0,2.99257766686512,0
"Setosphaeria",0,20.0328980844821,12.8459688745167,14.1912967546352,8.97773300059537,12.5292729479074
"Shewanella",0,0,0,4.73043225154506,0,3.57979227083068
"Shigella",0,0,5.13838754980669,1.18260806288627,0,0.89494806770767
"Shimwellia",0,0,0.856397924967782,0.591304031443133,0,0
"Shinella",0,0.667763269482736,0,0.591304031443133,0,0
"Shuttleworthia",0,0,0,0,0,0
"Sideroxydans",0,1.33552653896547,0,1.18260806288627,0,0.89494806770767
"Simiduia",0,0.667763269482736,0.856397924967782,0,0,0
"Simkania",0,0,0,0.591304031443133,0,0
"Singulisphaera",0,5.34210615586189,5.13838754980669,11.8260806288627,0,8.9494806770767
"Sinorhizobium",0,12.0197388506892,7.70758132471004,10.6434725659764,0,8.05453260936903
"X.Siphoviridae.",0,2.00328980844821,6.85118339974226,4.13912822010193,0,3.57979227083068
"Skeletonema",0,0,0,0,0,0
"Skermanella",0,103.503306769824,64.2298443725836,131.860799011819,98.7550630065491,114.553352666582
"Slackia",0,0,0,0.591304031443133,0,0
"Smithella",0,0,0,0.591304031443133,0,0
"Snodgrassella",0,0,0,0,0,0
"Sodalis",0,2.00328980844821,0,0,0,0
"Solenopsis",5.20667667252114,0,0,0,0,0
"Solibacillus",5.20667667252114,3.33881634741368,4.28198962483891,1.18260806288627,0,0.89494806770767
"X.Solirubrobacterales.",0,72.7861963736182,91.6345779715527,59.1304031443133,0,44.7474033853835
"Solitalea",0,2.67105307793094,1.71279584993556,8.86956047164699,8.97773300059537,8.05453260936903
"Solobacterium",0,0,0,0,0,0
"Sorangium",0,16.0263184675857,11.9895709495489,8.86956047164699,0,7.15958454166136
"Sordaria",0,0,0,1.18260806288627,0,0.89494806770767
"X.Sordariaceae.",0,0,0.856397924967782,0,0,0
"X.Sordariales.",0,1.33552653896547,0.856397924967782,0,0,0
"X.Sordariomycetes.",0,10.6842123117238,44.5326920983247,24.8347693206116,0,18.7939094218611
"Spathaspora",0,0,0,0,0,0
"Sphaerobacter",0,24.7072409708612,37.6815086985824,36.6608499494742,5.98515533373025,28.6383381666454
"X.Sphaerobacteraceae.",0,10.6842123117238,18.8407543492912,7.68695240876072,0,5.36968840624602
"Sphaerochaeta",0,1.33552653896547,1.71279584993556,1.18260806288627,0,0.89494806770767
"Sphaerotilus",0,0.667763269482736,0,1.7739120943294,0,1.78989613541534
"Sphaerulina",0,2.00328980844821,0,0,0,0
"X.Sphingobacteriaceae.",0,164.937527562236,26.5483356740012,156.104264300987,0,118.133144937412
"X.Sphingobacteriales.",0,99.4967271529277,121.608505345425,256.62594964632,0,194.203730692564
"X.Sphingobacteriia.",0,0,0,0,0,0
"Sphingobacterium",0,193.651348149993,23.1227439741301,23.0608572262822,0,17.8989613541534
"Sphingobium",0,32.7204002046541,45.3890900232924,87.5129966535836,0,66.2261570103676
"X.Sphingomonadaceae.",218.680420245888,1172.59230121168,1431.89733054613,2531.37255860805,1065.35764940398,2074.48962094638
"X.Sphingomonadales.",0,190.980295072063,283.467713164336,380.208492217934,125.688262008335,306.072239156023
"Sphingomonas",791.414854223214,1243.37520777685,1507.2603479433,3074.18965947285,1499.28141109943,2550.60199296686
"Sphingopyxis",0,6.67763269482736,13.7023667994845,16.5565128804077,0,12.5292729479074
"Spiribacter",0,0.667763269482736,0,0,0,0
"Spirochaeta",5.20667667252114,1.33552653896547,1.71279584993556,0,2.99257766686512,0
"X.Spirochaetaceae.",0,0,1.71279584993556,0,0,0
"Spiroplasma",0,1.33552653896547,0,0,0,0
"Spirosoma",0,16.6940817370684,5.13838754980669,3.5478241886588,0,2.68484420312301
"X.Spirotrichea.",0,0,0,0,0,0
"Spizellomyces",0,0,0,0,0,0
"X.Sporidiobolales.",0,0,0,1.18260806288627,0,0.89494806770767
"Sporisorium",0,4.67434288637915,4.28198962483891,10.6434725659764,2.99257766686512,8.9494806770767
"Sporolactobacillus",0,0,1.71279584993556,0.591304031443133,0,0
"Sporomusa",0,0,0,0.591304031443133,0,0
"Sporosarcina",0,2.00328980844821,0,2.36521612577253,0,1.78989613541534
"Sporothrix",0,0,0.856397924967782,0,0,0
"Stackebrandtia",0,4.67434288637915,0.856397924967782,1.7739120943294,0,1.78989613541534
"Stanieria",0,0,0,0,0,0
"X.Staphylococcaceae.",0,12.0197388506892,6.85118339974226,9.46086450309012,5.98515533373025,8.05453260936903
"Staphylococcus",0,29.3815838572404,47.101885873228,46.7130184840075,0,35.7979227083068
"Starkeya",0,2.67105307793094,0.856397924967782,1.18260806288627,0,0.89494806770767
"Stenotrophomonas",0,0,108.762536470908,0,62.8441310041676,8.9494806770767
"Stereum",0,0,0,0,0,0
"Stigmatella",0,5.34210615586189,5.13838754980669,7.09564837731759,0,5.36968840624602
"Stomatobaculum",0,0,0,0,0,0
"Streptoalloteichus",0,0,0.856397924967782,0,0,0
"X.Streptococcaceae.",0,0,1.71279584993556,5.91304031443133,0,4.47474033853835
"Streptococcus",0,0,0,2.36521612577253,0,1.78989613541534
"Streptomyces",0,73.453959643101,55.6658651229058,38.4347620438036,0,28.6383381666454
"X.Streptomycetaceae.",0,2.00328980844821,8.56397924967782,1.7739120943294,0,1.78989613541534
"X.Streptosporangiaceae.",0,2.00328980844821,1.71279584993556,0,0,0
"Streptosporangium",0,4.67434288637915,6.85118339974226,2.95652015721566,2.99257766686512,2.68484420312301
"Strigamia",0,0,0,0,0,0
"Strigomonas",0,0,0,0,0,0
"Strongylocentrotus",5.20667667252114,0,0,0,0,0
"Subdoligranulum",0,0,0,1.7739120943294,0,1.78989613541534
"Succinatimonas",0,2.00328980844821,0.856397924967782,1.18260806288627,0,0.89494806770767
"Sulfobacillus",0,0,1.71279584993556,0,0,0
"Sulfolobus",0,0.667763269482736,0,0,0,0
"Sulfuricella",0,0,0,0,0,0
"Sulfurihydrogenibium",0,1.33552653896547,0,0.591304031443133,0,0
"Sulfurimonas",0,0,0,0,0,0
"Sulfuritalea",0,0,2.56919377490335,0,0,0
"Sulfurospirillum",0,0,0.856397924967782,0,0,0
"Sulfurovum",0,0,0,0,0,0
"Sutterella",0,1.33552653896547,0,1.7739120943294,0,1.78989613541534
"X.Sutterellaceae.",5.20667667252114,0,0,0,0,0
"Symbiobacterium",0,0,0,1.18260806288627,0,0.89494806770767
"Synechococcus",0,2.67105307793094,5.13838754980669,7.68695240876072,0,5.36968840624602
"Synechocystis",0,1.33552653896547,0,0,0,0
"X.Synergistaceae.",0,0.667763269482736,0,0.591304031443133,0,0
"Synergistes",0,0,0,0,0,0
"X.Syntrophaceae.",0,0,0.856397924967782,0,0,0
"Syntrophobacter",0,0,1.71279584993556,0.591304031443133,0,0
"Syntrophobotulus",0,0.667763269482736,0.856397924967782,0,0,0
"Syntrophomonas",0,0,0,0.591304031443133,0,0
"Syntrophothermus",0,1.33552653896547,2.56919377490335,0.591304031443133,0,0
"Syntrophus",0,0.667763269482736,0,0,0,0
"T4likevirus",0,0,0,0,0,0
"T5likevirus",0,0,0.856397924967782,0,0,0
"T7likevirus",0,0,0,0,0,0
"Talaromyces",0,0,0,0,0,0
"Tannerella",0,0,0,0,0,0
"Taphrina",0,0,0,1.7739120943294,0,1.78989613541534
"Tatumella",0,0,0,0,0,0
"Taylorella",0,0,0,0,0,0
"X.Tephritidae.",0,0,0,0,0,0
"Tepidanaerobacter",0,0,0,0,0,0
"Teredinibacter",0,0,0,0.591304031443133,2.99257766686512,0.89494806770767
"Terriglobus",0,0,0,0,0,0
"Tetragenococcus",0,0.667763269482736,1.71279584993556,0,0,0
"Tetrahymena",0,0,0,0,0,0
"X.Tetranychidae.",0,0,0,0,0,0
"Tetranychus",0,0,0,0,0,0
"Tetrasphaera",0,5.34210615586189,5.13838754980669,3.5478241886588,0,2.68484420312301
"Thalassiosira",0,0,0,0,0,0
"Thalassobacter",0,0,0,0,0,0
"Thalassobium",0,0.667763269482736,0.856397924967782,0,0,0
"Thalassolituus",0,0,0,0,5.98515533373025,0.89494806770767
"Thalassospira",0,0,1.71279584993556,1.7739120943294,0,1.78989613541534
"Thauera",0,0.667763269482736,0,0.591304031443133,0,0
"X.Thaumarchaeota.",156.200300175634,155.588841789477,216.668675016849,260.173773834978,110.72537367401,212.997640114426
"X.Thermaceae.",0,1.33552653896547,0.856397924967782,1.7739120943294,2.99257766686512,1.78989613541534
"Thermacetogenium",0,1.33552653896547,0.856397924967782,1.18260806288627,0,0.89494806770767
"Thermaerobacter",0,0,0,1.18260806288627,0,0.89494806770767
"Thermanaerovibrio",0,0,0,1.18260806288627,0,0.89494806770767
"Thermincola",0,0.667763269482736,0,0.591304031443133,0,0
"Thermoanaerobacter",0,0.667763269482736,0.856397924967782,1.18260806288627,0,0.89494806770767
"X.Thermoanaerobacterales.",0,0,0,0,0,0
"X.Thermoanaerobacterales_Family_III._Incertae_Sedis.",0,0.667763269482736,0,0,0,0
"Thermoanaerobacterium",0,0,0,0,0,0
"Thermobacillus",0,0,0.856397924967782,0.591304031443133,0,0
"Thermobaculum",0,18.6973715455166,32.5431211487757,18.9217290061802,8.97773300059537,16.1090652187381
"Thermobifida",0,4.00657961689642,1.71279584993556,0.591304031443133,0,0
"Thermobispora",0,2.67105307793094,2.56919377490335,0.591304031443133,5.98515533373025,1.78989613541534
"Thermobrachium",0,0,0,0,0,0
"Thermococcus",0,0,0,1.18260806288627,0,0.89494806770767
"Thermodesulfatator",0,0,0.856397924967782,0,0,0
"Thermodesulfobacterium",5.20667667252114,1.33552653896547,0,0,0,0
"Thermodesulfobium",0,0,0.856397924967782,0,0,0
"Thermodesulfovibrio",0,0,0,0,0,0
"X.Thermomicrobia.",0,17.3618450065511,24.8355398240657,13.5999927231921,11.9703106674605,12.5292729479074
"Thermomicrobium",0,8.68092250327557,18.8407543492912,8.86956047164699,2.99257766686512,7.15958454166136
"Thermomonospora",0,4.00657961689642,0,4.13912822010193,0,3.57979227083068
"Thermoplasma",0,0,0,0,0,0
"X.Thermoplasmatales.",0,0.667763269482736,0.856397924967782,1.18260806288627,0,0.89494806770767
"X.Thermoprotei.",0,0,0,2.36521612577253,2.99257766686512,1.78989613541534
"Thermosediminibacter",0,0.667763269482736,2.56919377490335,1.18260806288627,0,0.89494806770767
"Thermosinus",0,0.667763269482736,1.71279584993556,2.36521612577253,0,1.78989613541534
"Thermosipho",0,0,1.71279584993556,0,0,0
"Thermosynechococcus",0,0,0,0,0,0
"Thermotoga",0,0,0.856397924967782,1.7739120943294,0,1.78989613541534
"X.Thermotogaceae.",0,0,0,0.591304031443133,0,0
"X.Thermotogales.",0,0,0,0,0,0
"Thermovibrio",0,0,0,0.591304031443133,0,0
"Thermovirga",0,0,0,0,0,0
"Thermus",0,0.667763269482736,1.71279584993556,1.7739120943294,0,1.78989613541534
"Thielavia",0,1.33552653896547,0,0,0,0
"Thioalkalimicrobium",0,0,0,0,0,0
"Thioalkalivibrio",0,0,1.71279584993556,0,0,0
"Thiobacillus",0,0.667763269482736,0.856397924967782,0.591304031443133,2.99257766686512,0.89494806770767
"Thiocapsa",0,2.00328980844821,0,0,0,0
"Thiocystis",0,0,0,0,0,0
"Thioflavicoccus",0,0,0,0,0,0
"Thiohalocapsa",0,0.667763269482736,0,0.591304031443133,0,0
"Thiomicrospira",0,0,0,0,0,0
"Thiomonas",0,4.00657961689642,1.71279584993556,1.18260806288627,0,0.89494806770767
"Thiorhodococcus",0,1.33552653896547,0,0,0,0
"Thiorhodospira",0,0,0,0.591304031443133,2.99257766686512,0.89494806770767
"Thiorhodovibrio",0,1.33552653896547,0.856397924967782,0,0,0
"Thiothrix",0,1.33552653896547,0,0,2.99257766686512,0
"X.Thripidae.",0,0,0,0,0,0
"Tistrella",0,2.00328980844821,0.856397924967782,1.7739120943294,0,1.78989613541534
"Togninia",0,0,0,0,0,0
"Tolumonas",0,0,0,0,0,0
"Torulaspora",0,0,0,0,0,0
"Trametes",0,0,0,0,0,0
"Tremella",0,0.667763269482736,0,0,0,0
"X.Tremellaceae.",0,0,0,0,0,0
"X.Tremellales.",0,0.667763269482736,0,0,0,0
"X.Tremellomycetes.",0,0,0,0,0,0
"Treponema",0,0.667763269482736,0.856397924967782,0.591304031443133,0,0
"Triatoma",0,0,0,0,0,0
"Tribolium",0,0,0,0.591304031443133,0,0
"Trichinella",0,0,0,0,0,0
"Trichoderma",0,1.33552653896547,0.856397924967782,1.7739120943294,0,1.78989613541534
"Trichodesmium",0,0,0,0,0,0
"Trichophyton",0,0,0,0.591304031443133,0,0
"Trichoplax",5.20667667252114,0,0,0,0,0
"Trichormus",0,0,0,0.591304031443133,0,0
"Trichosporon",0,0,0,0.591304031443133,0,0
"Truepera",0,4.67434288637915,2.56919377490335,4.13912822010193,0,3.57979227083068
"Trueperella",0,0.667763269482736,0.856397924967782,0.591304031443133,0,0
"Trypanosoma",0,0,0,0,0,0
"X.Trypanosomatidae.",10.4133533450423,0,0,0,0,0
"Tsukamurella",0,0,0,0,0,0
"Tuber",0,0,0,0,0,0
"Turbinellus",0,0,0,0,0,0
"Turicella",0,0.667763269482736,0,1.18260806288627,0,0.89494806770767
"Turicibacter",5.20667667252114,8.68092250327557,9.4203771746456,14.7826007860783,5.98515533373025,12.5292729479074
"Turneriella",0,0.667763269482736,0,0,0,0
"Twortlikevirus",0,0,0,0,0,0
"Tyzzerella",0,0,0,0.591304031443133,0,0
"Uncinocarpus",0,0,0,0,0,0
"Unknown",0,50450.1827726902,45819.0017816263,58407.8296178898,9896.45434432296,45679.9392719349
"Usnea",0,0,0,0,0,0
"X.Ustilaginaceae.",0,44.7401390553433,43.6762941733569,42.5738902639055,104.740218340279,48.3271956562142
"Ustilago",10.4133533450423,6.67763269482736,5.13838754980669,2.36521612577253,17.9554660011907,4.47474033853835
"Vagococcus",0,0,0,0,0,0
"Vanderwaltozyma",0,0,0,0,0,0
"Varibaculum",0,0,0,0,0,0
"Variovorax",0,8.68092250327557,0,15.9652088489646,0,12.5292729479074
"Veillonella",0,0,0,4.73043225154506,0,3.57979227083068
"X.Veillonellaceae.",0,1.33552653896547,0,0.591304031443133,0,0
"Venturia",0,0,0,0,0,0
"Vermamoeba",0,0,0,0,0,0
"Verminephrobacter",0,1.33552653896547,0.856397924967782,4.13912822010193,0,3.57979227083068
"X.Verrucomicrobia.",0,0,0,0,0,0
"X.Verrucomicrobiaceae.",0,0,0,0,0,0
"X.Verrucomicrobiales.",0,0,0,0.591304031443133,0,0
"Verrucosispora",0,2.67105307793094,8.56397924967782,7.68695240876072,0,5.36968840624602
"Verticillium",0,0,0,0,0,0
"Vibrio",5.20667667252114,2.67105307793094,3.42559169987113,3.5478241886588,8.97773300059537,3.57979227083068
"X.Vibrionaceae.",0,0,0,2.95652015721566,0,1.78989613541534
"X.Vibrionales.",0,0,0,0,0,0
"Virgibacillus",10.4133533450423,3.33881634741368,0,6.50434434587446,0,5.36968840624602
"Viridibacillus",5.20667667252114,2.67105307793094,0.856397924967782,0,0,0
"X.Viruses.",0,0,0,1.18260806288627,0,0.89494806770767
"Waddlia",0,0,0,0,0,0
"Wallemia",0,0,0,0,0,0
"Weeksella",0,4.67434288637915,0.856397924967782,0.591304031443133,0,0
"Weissella",0,0,0,0,2.99257766686512,0
"Wickerhamomyces",0,0,0,0,0,0
"Wigglesworthia",0,0,0,0,0,0
"Williamsia",0,3.33881634741368,2.56919377490335,1.7739120943294,0,1.78989613541534
"Winogradskyella",0,0,0,0,0,0
"Wohlfahrtiimonas",0,0,0,0,0,0
"Wolbachia",0,0,0,0,0,0
"Wuchereria",0,0,0,0,0,0
"Xanthobacter",0,2.00328980844821,2.56919377490335,2.36521612577253,0,1.78989613541534
"X.Xanthobacteraceae.",0,0,1.71279584993556,0,0,0
"X.Xanthomonadaceae.",0,0,104.480546846069,0,0,0
"X.Xanthomonadales.",0,0,0,0,0,0
"Xanthomonas",0,0,0,2.95652015721566,0,1.78989613541534
"Xenococcus",0,1.33552653896547,0,1.18260806288627,0,0.89494806770767
"Xenorhabdus",0,1.33552653896547,0.856397924967782,0.591304031443133,0,0
"Xylanimonas",0,0.667763269482736,0,0.591304031443133,0,0
"X.Xylariales.",0,0.667763269482736,1.71279584993556,0,0,0
"Xylella",0,0,0,0,0,0
"Yarrowia",0,0,0,0,0,0
"Yersinia",0,0.667763269482736,1.71279584993556,1.18260806288627,0,0.89494806770767
"Yokenella",0,1.33552653896547,5.13838754980669,0,0,0
"Youngiibacter",0,0.667763269482736,0.856397924967782,0,0,0
"Zancudomyces",5.20667667252114,0,0,0,0,0
"Zhouia",0,1.33552653896547,0.856397924967782,0,0,0
"Zobellia",0,4.00657961689642,0,1.18260806288627,0,0.89494806770767
"Zunongwangia",0,2.67105307793094,0,0.591304031443133,0,0
"Zygosaccharomyces",0,0.667763269482736,0,0,0,0
"Zymomonas",0,0,3.42559169987113,1.18260806288627,0,0.89494806770767
"Zymoseptoria",0,4.67434288637915,4.28198962483891,5.32173628298819,2.99257766686512,4.47474033853835
